ID,PAMPA,permeable,MolWt,embedding_x,embedding_y,kmedoids_cluster,hdbscan_cluster
519,-5.6,1,1433.761,5.3798995,1.6626003,1,0
520,-5.29,1,1447.788,3.800461,5.258983,2,0
521,-5.66,1,1588.058,1.559251,1.9764695,5,0
522,-5.96,1,1280.621,5.5302024,2.0749896,1,0
523,-4.74,1,1095.438,7.9998856,5.319495,4,1
524,-4.52,1,1285.64,2.881752,3.644596,2,0
525,-5.17,1,1251.623,4.0083046,3.3296566,5,0
526,-7.0,0,1248.578,3.2890582,2.6766148,5,0
527,-5.04,1,1285.64,3.1888683,0.18380576,3,0
528,-4.54,1,1143.482,2.2425086,5.2948976,2,0
529,-4.36,1,1032.294,7.005584,3.6566718,3,-1
530,-5.28,1,942.169,5.5353837,2.134142,1,0
531,-4.7,1,998.277,5.7527075,1.5621316,1,0
532,-4.8,1,968.251,6.5736346,3.4925432,3,-1
533,-4.66,1,1012.304,6.1589665,5.8185396,4,-1
534,-4.85,1,974.214,4.624798,2.1495516,1,0
535,-4.96,1,998.277,4.1265035,5.972047,2,0
536,-4.89,1,984.25,4.2278786,2.5381675,5,0
537,-4.64,1,998.277,2.9433513,0.3524052,3,0
538,-4.96,1,972.198,4.234151,2.2496169,5,0
539,-5.24,1,871.09,6.8914046,3.8246593,7,-1
540,-4.7,1,885.117,4.8040085,2.1090949,1,0
541,-5.0,1,855.091,6.5672655,5.214163,4,1
542,-5.2,1,885.117,7.037455,2.194015,1,0
543,-4.68,1,885.117,7.321945,3.8441043,7,-1
544,-5.0,1,837.073,6.0715775,5.1023426,2,-1
545,-5.0,1,841.064,5.8819714,1.6221907,1,0
546,-5.26,1,813.01,6.4654703,5.193123,4,1
547,-4.7,1,875.081,4.527435,2.2535055,5,0
548,-4.44,1,1238.624,3.812834,3.9904,3,0
549,-4.64,1,1325.705,2.3558428,3.1426532,3,0
550,-4.66,1,1311.678,2.2964692,5.2908688,2,0
551,-4.55,1,1224.597,2.458656,5.379317,2,0
552,-4.38,1,1341.748,3.0415022,2.127571,5,0
553,-4.4,1,1341.748,2.1508393,1.1663743,5,0
554,-4.39,1,1327.721,2.5521588,3.1062698,5,0
555,-4.47,1,1224.597,3.9128401,4.062245,2,0
556,-4.59,1,1237.596,3.5297256,4.9131746,2,0
557,-4.62,1,1285.64,3.5799024,2.1028495,5,0
558,-4.46,1,1151.417,2.9694538,0.18188174,3,0
559,-4.57,1,1249.607,2.7729604,5.478074,2,0
560,-4.74,1,1402.747,5.1107435,1.0146524,1,0
561,-4.96,1,1209.542,3.278376,5.022283,2,0
562,-4.52,1,1101.401,2.6812837,3.0884948,3,0
563,-5.36,1,1181.488,3.82001,2.4283123,5,0
564,-4.68,1,1192.47,5.7652664,1.7529598,1,0
565,-5.68,1,1560.004,2.880722,1.0903174,5,0
566,-4.64,1,1158.453,4.183312,1.6350287,5,0
567,-7.0,0,1508.915,2.6058793,1.7111814,5,0
568,-7.0,0,1302.714,2.1525893,1.4805455,5,0
569,-5.92,1,1560.004,4.232643,3.314777,5,0
570,-4.55,1,1315.666,2.1382985,4.1852407,3,0
571,-4.82,1,1412.827,2.226215,0.40852487,3,0
572,-6.03,0,1409.782,2.1297338,0.5046219,3,0
573,-5.47,1,1506.897,2.2535229,3.9388793,3,0
574,-4.62,1,1505.953,5.5742993,1.1259583,1,0
575,-6.89,0,1645.11,2.52782,0.864703,5,0
576,-5.57,1,1522.94,2.109067,3.468237,3,0
577,-4.68,1,1597.066,1.9463089,0.42836654,3,0
578,-4.6,1,1497.933,3.7481418,1.4918162,5,0
579,-4.74,1,1511.96,1.8828281,4.6765547,2,0
580,-4.82,1,1448.864,2.7808824,5.475362,2,0
581,-6.36,0,1547.053,1.662519,1.858769,5,0
582,-5.48,1,1481.978,1.9151598,1.4589609,5,0
583,-6.22,0,1580.167,1.236184,3.193311,2,0
584,-4.96,1,1454.864,2.8063965,1.5337121,5,0
585,-5.85,1,1495.965,3.5709085,1.2000178,5,0
586,-4.59,1,1431.833,5.4512415,3.6351187,1,0
587,-6.74,0,1686.166,1.087955,2.9100852,5,0
588,-5.96,1,1599.085,1.1925666,4.0636716,0,0
589,-5.89,1,1705.253,0.9348811,3.8335795,6,0
590,-5.31,1,1571.971,3.3444793,1.0128809,5,0
591,-5.49,1,1678.139,2.5259004,2.5023997,5,0
592,-5.77,1,1613.072,2.0078886,1.5342507,5,0
593,-7.0,0,1733.267,1.6487596,4.6535683,2,0
594,-4.55,1,1562.967,3.2531924,2.3358579,5,0
595,-7.0,0,1697.189,2.3785577,1.4098754,5,0
596,-5.92,1,1565.045,1.5900471,2.2534502,5,0
597,-4.54,1,1368.774,3.0579443,1.9469408,5,0
598,-4.55,1,1410.855,3.178902,1.287284,5,0
599,-4.92,1,1347.683,2.5676067,2.8564274,5,0
600,-4.62,1,1417.868,2.8086238,0.86810285,5,0
601,-4.68,1,1481.911,3.5926657,3.2390306,5,0
602,-4.62,1,1324.702,3.1712596,2.3637004,5,0
603,-4.59,1,1396.809,3.3589213,2.6139016,5,0
604,-4.44,1,1396.828,1.095924,3.8180642,3,0
605,-5.62,1,1328.665,3.8329043,1.1411564,5,0
606,-5.8,1,1425.87,1.3606501,3.6012535,3,0
607,-4.48,1,1190.624,5.1154413,4.602269,4,0
608,-4.3,1,1204.651,1.634818,1.0354041,5,0
609,-4.34,1,1204.651,5.0539446,4.489038,4,0
610,-4.49,1,1204.651,4.888479,0.9417427,5,0
611,-4.54,1,1204.651,3.2551572,2.091377,5,0
612,-4.48,1,1190.624,2.9914782,5.480202,2,0
613,-4.31,1,1190.624,5.8512983,4.009437,4,0
614,-4.54,1,1190.624,4.8695188,3.6778312,5,0
615,-4.54,1,1204.651,5.2742968,1.0072519,1,0
616,-4.28,1,1204.651,2.0396926,1.3929145,5,0
617,-4.66,1,1148.543,2.2725828,4.894376,6,0
618,-4.59,1,1162.57,5.4642677,4.374822,4,0
619,-4.62,1,1148.543,2.4589553,5.305991,2,0
620,-4.52,1,1148.543,3.7566574,4.3104877,2,0
621,-4.48,1,1148.543,2.1592715,4.1834846,3,0
622,-4.64,1,1188.486,6.6417127,1.7916979,1,0
623,-4.47,1,1188.486,2.9250875,4.068486,2,0
624,-4.52,1,1188.486,4.0766125,0.8853341,5,0
625,-4.62,1,1188.486,2.62787,1.5087502,5,0
626,-4.49,1,1319.657,3.033643,0.40852174,5,0
627,-4.66,1,1549.022,2.233365,3.276919,3,0
628,-4.57,1,1511.96,2.0548632,2.6021633,5,0
629,-4.6,1,1348.74,2.2367902,3.7639253,3,0
630,-4.74,1,1334.713,3.048252,0.8558863,3,0
631,-4.37,1,1293.704,2.8008926,0.0067362217,5,0
632,-4.15,1,1166.517,3.5514686,2.226931,5,0
633,-5.4,1,1550.953,4.398843,1.1172241,5,0
634,-5.52,1,1529.934,2.770133,0.7684238,5,0
635,-4.72,1,1529.934,2.8965979,0.99006313,5,0
636,-4.59,1,1283.624,3.6114519,4.5348268,2,0
637,-4.54,1,1198.518,5.460377,2.6853328,3,0
638,-4.92,1,1569.012,3.120747,0.23075747,5,0
639,-4.8,1,1481.89,3.5467598,1.5486354,5,0
640,-4.89,1,1356.719,4.703689,1.3708272,1,0
641,-4.52,1,1014.323,4.18432,1.6329545,5,0
642,-5.14,1,899.144,2.7938454,5.740172,2,0
643,-4.59,1,869.118,7.7156525,5.5159597,4,1
644,-4.6,1,911.199,6.6280265,2.234316,1,0
645,-4.82,1,899.144,3.859757,5.9484525,2,0
646,-4.55,1,941.225,4.388121,1.0138712,5,0
647,-4.89,1,1012.304,5.8917074,4.863265,2,-1
648,-4.49,1,1054.385,2.4845488,5.5850706,2,0
649,-4.64,1,1040.358,7.119246,2.1939702,1,0
650,-4.55,1,1026.331,3.2069397,3.5427938,2,0
651,-4.44,1,1068.412,2.6964123,4.8150234,2,0
652,-5.0,1,986.225,4.410295,5.5461345,2,-1
653,-4.77,1,1028.306,5.7706056,3.5519106,1,0
654,-4.36,1,1040.358,6.8293514,1.9188879,1,0
655,-4.48,1,982.278,7.2984204,3.6811128,7,-1
656,-4.48,1,982.278,5.7097116,1.841081,1,0
657,-4.54,1,1026.331,2.726929,4.9438605,2,0
658,-4.46,1,1012.304,5.8568377,1.4490125,1,0
659,-4.48,1,1012.304,5.816247,3.4780974,1,0
660,-4.82,1,1012.304,7.957636,5.2096143,6,1
661,-4.43,1,1040.358,8.172234,5.3275113,6,1
662,-4.46,1,998.277,7.1487346,3.847342,3,-1
663,-4.51,1,1040.358,4.776341,3.8996563,2,0
664,-4.54,1,1002.268,4.515096,6.2647386,6,0
665,-4.31,1,1002.268,3.3108296,5.885174,2,0
666,-4.51,1,1016.295,4.2557583,1.8473066,5,0
667,-4.6,1,1016.295,6.3130474,1.9288708,1,0
668,-4.47,1,1058.376,2.4010878,2.5368202,5,0
669,-4.54,1,1012.304,3.8520155,5.601335,2,0
670,-4.31,1,1054.385,9.379318,5.203889,6,1
671,-4.32,1,1070.387,7.698123,7.393315,4,1
672,-4.54,1,1012.304,4.14146,2.6608675,3,0
673,-4.8,1,998.277,8.258935,3.4581587,7,-1
674,-4.46,1,1032.294,5.7885065,3.1051188,3,0
675,-4.36,1,1032.294,4.186905,3.961163,3,0
676,-4.54,1,1018.267,5.790944,1.5962714,1,0
677,-4.92,1,954.224,5.112759,1.6721742,7,0
678,-4.57,1,982.278,4.0014377,1.0184374,5,0
679,-4.51,1,982.278,5.1711097,5.9569626,2,-1
680,-4.62,1,927.198,8.04271,5.33765,4,1
681,-4.68,1,927.198,2.5178525,5.4410243,2,0
682,-4.68,1,913.171,6.6626334,5.259942,4,1
683,-4.77,1,899.144,6.101956,5.0404735,2,1
684,-4.59,1,869.118,7.1901345,3.7475677,7,-1
685,-4.8,1,855.091,6.74785,5.6542068,4,1
686,-4.31,1,897.172,7.0611773,2.1211357,1,0
687,-4.35,1,939.253,8.138567,4.272918,1,1
688,-4.59,1,869.118,7.457072,5.379381,4,1
689,-4.7,1,885.117,7.036086,4.3519325,1,-1
690,-4.46,1,893.181,9.250784,3.8072555,7,1
691,-4.77,1,835.101,8.2835,3.6316142,7,-1
692,-4.8,1,821.074,4.5788956,2.3756604,7,0
693,-5.19,1,1293.704,3.143859,1.8995606,5,0
694,-5.33,1,1307.731,3.3098807,1.2764052,5,0
695,-4.43,1,1299.667,3.701441,5.2934184,2,0
696,-4.32,1,1313.694,3.5161755,2.192688,5,0
697,-4.59,1,1325.705,5.3736053,1.0922719,1,0
698,-4.59,1,1339.732,2.4568605,2.4873788,5,0
699,-4.8,1,1257.586,4.552721,2.2018595,1,0
700,-4.68,1,1271.613,5.3446245,2.1181562,3,0
701,-4.57,1,1251.623,2.67833,0.18976595,3,0
702,-4.52,1,1265.65,3.1613033,1.8842258,5,0
703,-4.66,1,897.172,3.169758,2.9056354,7,0
704,-4.74,1,855.091,6.3885374,5.50548,4,1
705,-4.51,1,897.172,2.8046517,5.7395616,2,0
706,-5.0,1,841.064,4.588603,2.295669,5,0
707,-4.82,1,827.037,5.9597564,1.4917027,1,0
708,-4.8,1,913.171,6.6805887,5.0771937,7,1
709,-4.92,1,841.064,6.506684,5.2186246,4,1
710,-4.77,1,841.064,6.547723,5.2575,4,1
711,-4.33,1,927.198,6.9499536,2.037104,1,0
712,-4.7,1,927.198,5.900038,1.4961748,1,0
713,-4.35,1,941.225,5.582669,3.1915987,3,0
714,-4.77,1,885.117,4.749954,2.332192,3,0
715,-4.89,1,871.09,3.8908403,6.0720005,6,0
716,-4.74,1,861.054,5.858358,1.7678773,1,0
717,-5.21,1,1273.585,2.8244386,5.162599,2,0
718,-5.0,1,1217.521,4.073559,5.22364,2,0
719,-4.49,1,1315.666,5.387966,1.091706,1,0
720,-4.44,1,1273.629,2.4717844,3.0788703,3,0
721,-4.52,1,1387.817,2.3186018,1.0988191,5,0
722,-4.48,1,1357.791,4.8212986,3.8040984,1,0
723,-4.62,1,1429.898,1.8981253,1.6725589,5,0
724,-4.57,1,1387.817,2.9868813,4.974216,2,0
725,-4.55,1,1401.844,3.2429008,4.890971,2,0
726,-5.04,1,1429.898,1.1232288,2.9813817,5,0
727,-4.89,1,1392.236,1.6399851,1.9302846,5,0
728,-5.6,1,1146.442,5.2367606,2.0809283,3,0
729,-5.3,1,1112.425,3.3674216,4.881472,2,0
730,-5.52,1,1130.399,3.9467843,2.0906997,5,0
731,-4.89,1,1158.453,3.4214978,4.9705095,2,0
732,-4.52,1,1200.534,3.5460553,2.5874004,5,0
733,-4.6,1,1200.534,4.188182,3.8410978,2,0
734,-4.28,1,1202.55,3.728497,2.272766,5,0
735,-4.48,1,1182.56,4.9833884,1.6287326,1,0
736,-4.33,1,1288.684,2.2136517,4.89871,2,0
737,-4.15,1,1238.668,2.1884012,2.5129964,5,0
738,-4.34,1,1272.685,1.8491355,1.4556609,5,0
739,-4.59,1,1228.588,4.9810476,4.8047857,2,0
740,-4.43,1,1274.657,3.1076787,5.2529235,2,0
741,-4.74,1,1306.665,4.8313065,4.169338,2,0
742,-4.41,1,1147.47,6.1230845,1.5971665,1,0
743,-4.59,1,1103.417,4.2303343,1.0268952,5,0
744,-4.43,1,1113.453,3.2903636,3.757802,2,0
745,-4.39,1,1145.498,1.8583571,4.786208,3,0
746,-4.54,1,1187.579,3.0052023,2.4026341,5,0
747,-5.0,1,1222.024,2.6308932,2.0293865,5,0
748,-4.51,1,1131.471,5.270251,4.3592577,4,0
749,-4.34,1,1137.434,4.4224296,1.6470597,7,0
750,-4.54,1,1020.283,3.1797504,5.186549,2,0
751,-5.23,1,944.185,4.16638,2.3452132,5,0
752,-4.54,1,986.266,4.018289,1.0666292,5,0
753,-4.31,1,1004.284,5.3724756,4.774186,4,0
754,-4.46,1,1028.347,2.2099206,4.313162,3,0
755,-4.25,1,1114.362,2.7415814,4.405352,2,0
756,-4.39,1,1074.419,5.091171,3.8299754,4,0
757,-4.48,1,1148.807,7.0028877,1.9672893,1,0
758,-4.28,1,1122.463,10.222244,6.622669,0,1
759,-5.43,1,845.052,7.2653065,3.7692003,7,-1
760,-4.72,1,915.187,6.4905825,5.6194677,4,1
761,-4.7,1,877.097,4.62627,2.430823,7,0
762,-4.59,1,901.16,3.7794874,6.0093417,2,0
763,-4.16,1,917.206,6.79238,7.2421875,4,1
764,-4.49,1,1062.792,2.9117668,0.31496838,5,0
765,-4.6,1,994.33,6.1743765,1.6059434,1,0
766,-4.22,1,1048.765,2.480991,3.219386,5,0
767,-4.54,1,980.303,7.6670094,4.0284915,6,1
768,-4.55,1,1147.898,2.4295993,5.475414,2,0
769,-4.54,1,1079.436,2.1339712,4.375814,3,0
770,-4.39,1,1250.557,3.4683216,4.268624,2,0
771,-4.57,1,1148.543,4.854119,1.5513097,1,0
772,-4.82,1,1277.539,2.6905684,4.699718,2,0
773,-5.48,1,1175.525,5.98671,2.2248948,1,0
774,-4.15,1,1249.912,4.7478957,4.3294263,2,0
775,-4.85,1,1360.028,3.8969362,3.0133872,5,0
776,-4.15,1,1200.361,2.8943446,1.0325723,5,0
777,-4.47,1,1214.388,4.8066506,3.9794946,5,0
778,-4.52,1,1077.464,2.437128,1.7369931,3,0
779,-4.24,1,1395.596,4.7733827,3.8569083,2,0
780,-4.38,1,1230.56,5.7901816,1.3668215,1,0
781,-4.49,1,1240.64,2.0740824,0.38188526,3,0
782,-4.6,1,1282.721,2.5738173,1.9084888,5,0
783,-5.7,1,965.248,4.3038974,2.4274387,5,0
784,-4.52,1,962.203,4.727418,2.1291754,7,0
785,-4.32,1,1127.48,1.6959447,0.9963719,3,0
786,-4.21,1,1169.561,0.9173496,3.833621,6,0
787,-4.43,1,1113.453,2.8350163,0.29992184,5,0
788,-4.51,1,984.294,2.842762,3.6320608,3,0
789,-4.54,1,1018.311,5.5830884,3.884243,4,0
790,-4.41,1,953.158,5.430976,6.1437745,2,-1
791,-4.52,1,867.143,3.3029156,5.929429,2,-1
792,-5.24,1,949.205,3.7732892,2.5263553,5,0
793,-4.38,1,1018.739,4.954764,2.9000916,1,0
794,-4.68,1,1180.422,5.7438054,3.6483576,1,0
795,-4.4,1,1255.654,0.65355885,3.0550175,5,0
796,-4.26,1,1255.654,0.74380314,3.1413352,5,0
797,-4.68,1,1271.697,1.3544662,4.384841,6,0
798,-4.92,1,1273.672,6.019182,1.3517113,1,0
799,-4.85,1,1273.672,0.9886839,3.455691,2,0
800,-5.1,1,1289.715,0.77989626,3.0848694,5,0
801,-4.74,1,1275.688,0.7156878,3.0410843,5,0
802,-4.24,1,1271.697,2.8115926,2.2832751,5,0
803,-4.27,1,1257.67,0.8770067,3.8813818,6,0
804,-4.62,1,1283.708,2.230131,1.8242993,5,0
805,-4.19,1,1261.661,4.8551855,4.388655,0,0
806,-4.7,1,1289.715,6.492812,1.9557478,1,0
807,-6.6,0,1295.678,1.8523722,1.5240148,5,0
808,-4.51,1,1261.661,0.85479033,3.3254905,0,0
809,-4.96,1,1075.45,0.6958494,2.8367238,0,0
810,-4.55,1,1225.628,1.4061066,2.549868,5,0
811,-5.47,1,1273.672,0.9949927,3.3488355,2,0
812,-5.48,1,1289.715,2.1380568,1.541521,5,0
813,-4.52,1,1263.633,2.3651373,2.5147276,5,0
814,-4.39,1,1275.688,1.0648825,3.341082,2,0
815,-5.37,1,1430.885,1.5701513,4.277436,2,0
816,-5.6,1,1430.885,1.0744151,3.0724518,5,0
817,-6.15,0,1446.928,2.4752212,2.3671288,5,0
818,-5.2,1,1432.901,6.30106,2.3841972,1,-1
819,-5.13,1,1372.805,5.769176,0.9334634,1,0
820,-5.37,1,1372.805,6.123446,1.1419954,1,0
821,-6.36,0,1388.848,1.792895,1.5824589,5,0
822,-5.43,1,1374.821,0.77190816,3.082363,5,0
823,-6.0,1,1416.902,0.63609284,2.973262,1,0
824,-5.43,1,1402.875,4.771574,3.4797378,1,0
825,-4.26,1,1358.778,4.9301944,4.233956,4,0
826,-5.54,1,1446.928,2.180459,1.3492974,5,0
827,-7.0,0,1460.955,1.7910044,2.746437,0,0
828,-4.46,1,1148.501,2.840923,2.4709115,5,0
829,-5.64,1,1372.805,2.0818632,2.3258646,0,0
830,-4.82,1,1360.794,1.4894911,2.3845541,5,0
831,-4.29,1,1280.664,0.8650235,3.8318899,6,0
832,-6.85,0,1402.875,0.80072075,3.129636,5,0
833,-6.62,0,1416.902,0.792137,3.2548995,5,0
834,-6.07,0,1269.684,1.514134,4.7002378,2,0
835,-5.08,1,1269.684,0.6725714,2.9918332,0,0
836,-5.92,1,1285.727,10.850298,6.6200376,0,1
837,-5.51,1,1271.7,1.399197,4.1156316,2,0
838,-7.0,0,1546.061,2.5384145,1.4270352,5,0
839,-6.82,0,1532.034,1.4654112,4.404045,2,0
840,-4.72,1,1459.927,1.56664,2.6422503,5,0
841,-4.26,1,1445.9,0.89811754,3.239126,5,0
842,-5.34,1,1443.884,4.8216333,4.107161,2,0
843,-4.64,1,1429.857,4.897688,4.544229,4,0
844,-4.46,1,1167.548,2.766431,5.531428,2,0
845,-4.47,1,1179.559,1.6645893,1.3729148,5,0
846,-5.17,1,1459.927,4.7306447,4.2226024,0,0
847,-5.74,1,1457.911,0.85527456,2.976143,5,0
848,-4.85,1,1471.938,4.812414,4.13798,2,0
849,-6.7,0,1483.949,4.85591,4.2567744,0,0
850,-4.52,1,1429.857,1.5117016,4.451753,3,0
851,-4.66,1,1445.9,1.4250442,2.4730978,5,0
852,-5.41,1,1514.963,2.0810127,1.0857973,5,0
853,-6.09,0,1372.805,1.8604906,1.4307276,5,0
854,-5.44,1,1514.963,1.4687889,1.9594575,5,0
855,-6.82,0,1372.805,1.0735927,3.4052129,2,0
856,-5.54,1,1531.006,1.0860691,3.7562325,3,0
857,-6.49,0,1388.848,2.046246,4.154031,2,0
858,-5.28,1,1516.979,1.8203273,3.650669,2,0
859,-6.34,0,1374.821,6.7494287,2.2827902,1,0
860,-5.26,1,1557.044,1.360844,2.6426759,5,0
861,-4.89,1,1543.017,2.6645646,4.7663603,2,0
862,-5.62,1,1372.805,2.0761948,1.6792169,5,0
863,-6.82,0,1486.909,2.2491353,2.1528149,5,0
864,-5.42,1,1583.082,0.99016494,3.5344813,2,0
865,-5.89,1,1528.99,1.7482313,1.8854411,5,0
866,-4.64,1,1344.751,1.721482,1.2565556,5,0
867,-6.03,0,1557.044,1.5367916,2.0575497,5,0
868,-6.47,0,1500.936,1.9228675,2.321651,5,0
869,-5.11,1,1207.573,4.961643,3.952835,4,0
870,-6.22,0,1271.616,6.059492,1.1491078,1,0
871,-6.19,0,1449.892,2.0294428,2.3555565,5,0
872,-4.68,1,1237.603,2.7053137,1.6566163,5,0
873,-5.8,1,1506.004,1.1837873,3.2946525,2,0
874,-4.92,1,1336.736,1.218764,3.8922763,2,0
875,-6.8,0,1514.963,2.018631,4.989157,2,0
876,-7.0,0,1483.39,1.9159213,2.2642949,5,0
877,-5.89,1,1461.299,2.0325294,5.0520263,2,0
878,-7.0,0,1482.962,1.8857584,1.5318996,5,0
879,-7.0,0,1545.461,2.7674024,2.004989,5,0
880,-7.0,0,1569.398,2.1478007,2.1168866,5,0
881,-7.0,0,1446.328,0.6546077,3.2066271,6,0
882,-7.0,0,1369.802,5.1297016,0.900428,1,0
883,-5.28,1,1361.738,5.496381,4.01983,4,0
884,-4.57,1,1259.687,3.2246923,1.2849942,5,0
885,-6.66,0,1418.274,4.5720863,4.153697,2,0
886,-6.47,0,1403.819,0.8902387,3.8481605,6,0
887,-6.92,0,1572.015,3.4802265,4.403411,2,0
888,-7.0,0,1745.057,1.2401874,3.6455932,0,0
889,-7.0,0,1622.503,7.120034,2.2009587,1,0
890,-7.0,0,1642.578,1.2689552,3.8015735,0,0
891,-7.0,0,1662.568,1.3117812,4.0206137,3,0
892,-7.0,0,1563.435,1.4100744,3.9636598,2,0
893,-7.0,0,1523.37,1.5485439,2.0457745,5,0
894,-4.92,1,1472.882,1.8671893,0.32679293,3,0
895,-6.34,0,1502.952,5.6835785,0.9281594,1,0
896,-7.0,0,1579.478,1.2630097,2.9069889,5,0
897,-7.0,0,1701.218,2.0149167,1.8495175,5,0
898,-6.96,0,1699.63,3.0070164,1.103471,5,0
899,-6.33,0,1625.205,5.2298183,3.9457912,4,0
900,-7.0,0,1723.309,1.8454756,4.817956,2,0
901,-5.44,1,1511.96,4.0256453,1.2514589,5,0
902,-6.85,0,1534.051,1.9068092,1.2718735,5,0
903,-7.0,0,1672.648,2.3191419,1.3076894,5,0
904,-7.0,0,1648.541,1.3413981,4.3567963,2,0
905,-7.0,0,1586.042,2.4040396,0.111665726,5,0
906,-7.0,0,1695.255,4.806895,3.9195862,5,0
907,-7.0,0,1667.201,1.8310304,1.7151698,5,0
908,-7.0,0,1777.744,1.4394699,3.914173,2,0
909,-7.0,0,1681.228,2.2478645,1.7305709,5,0
910,-6.11,0,1665.185,2.5977192,2.8030374,5,0
911,-6.96,0,1707.609,2.8839524,2.0912397,5,0
912,-7.0,0,1701.646,1.8418562,1.4881731,5,0
913,-7.0,0,1695.255,1.7540928,2.4268901,5,0
914,-5.36,1,1657.121,2.045855,0.53302443,3,0
915,-7.0,0,1773.325,1.6989151,2.4502513,5,0
916,-7.0,0,1725.281,5.8706675,0.935331,1,0
917,-5.2,1,1595.05,2.0055525,0.60521066,3,0
918,-6.24,0,1669.173,2.7620866,3.813615,2,0
919,-5.4,1,1554.041,3.5411525,4.7821646,2,0
920,-6.27,0,1596.122,1.7254575,2.5660217,5,0
921,-5.54,1,1669.173,2.5396452,1.1496683,5,0
922,-6.24,0,1630.139,1.6126739,4.2708845,2,0
923,-7.0,0,1725.281,1.5430552,2.5258026,5,0
924,-5.05,1,1481.374,2.2337172,1.9593743,5,0
925,-4.8,1,1238.627,2.0338314,0.25581095,5,0
1134,-7.13,0,608.781,6.951576,5.465536,7,1
1135,-5.32,1,620.836,8.799651,4.5618396,7,1
1136,-5.45,1,640.826,7.4886093,5.6402717,4,1
1137,-5.04,1,646.874,10.134823,3.9894373,7,1
1138,-7.27,0,648.846,7.297626,5.454155,4,1
1139,-5.55,1,650.862,7.1906223,2.2281168,1,0
1140,-7.4,0,655.841,8.957242,3.9209595,7,1
1141,-4.94,1,662.917,7.9347587,6.8275723,4,1
1142,-5.16,1,668.88,7.110455,6.6289687,4,1
1143,-5.46,1,670.852,4.90383,6.237477,2,0
1144,-7.33,0,672.872,6.663152,5.977591,4,1
1145,-8.28,0,675.872,3.503367,6.0306387,2,-1
1146,-4.99,1,682.907,9.56618,4.732175,7,1
1147,-5.4,1,684.879,6.944149,5.041689,4,1
1148,-5.17,1,688.955,10.292746,4.5497985,7,1
1149,-5.75,1,690.927,8.711516,4.1330776,7,1
1150,-5.1,1,696.934,9.642986,5.159597,7,1
1151,-6.14,0,697.922,10.403976,4.017591,7,1
1152,-5.11,1,710.961,10.665076,4.137662,7,1
1153,-5.19,1,712.933,10.1865835,4.2887497,7,1
1154,-6.0,1,714.953,8.967427,4.5718474,7,1
1155,-5.16,1,716.924,7.3813763,2.3642786,1,0
1156,-7.02,0,717.953,8.089875,4.057079,7,1
1157,-5.54,1,722.972,7.2089725,7.0578356,4,1
1158,-5.5,1,724.944,6.9390917,5.8844395,7,1
1159,-5.87,1,731.939,9.884837,4.285669,7,1
1160,-5.17,1,734.939,7.0833716,6.8530416,4,1
1161,-5.38,1,744.978,9.367156,6.085304,4,1
1162,-5.47,1,746.95,9.804804,4.617371,7,1
1163,-6.49,0,746.994,9.298732,7.058949,4,1
1164,-5.7,1,748.97,8.13476,5.873223,4,1
1165,-6.6,0,751.97,8.036368,5.5721097,4,1
1166,-6.08,0,766.984,8.352645,7.552964,4,1
1167,-6.58,0,773.032,10.285467,6.11442,0,1
1168,-5.23,1,775.004,9.245724,5.9641333,6,1
1169,-5.51,1,781.999,8.645308,6.902973,4,1
1170,-7.08,0,795.038,10.199627,6.5157704,0,1
1171,-6.32,0,797.01,10.903139,4.801182,7,1
1172,-5.47,1,799.03,9.658778,4.7316265,7,1
1173,-5.85,1,802.03,8.875718,5.8738985,6,1
1174,-6.56,0,622.808,7.1236863,5.5445924,4,1
1175,-5.05,1,634.863,7.87309,5.94179,4,1
1176,-5.12,1,654.853,7.5580993,6.0391617,4,1
1177,-4.93,1,660.901,7.8576727,5.938509,4,1
1178,-6.69,0,662.873,8.934137,4.6147447,7,1
1179,-5.16,1,664.889,9.68025,3.9224782,7,1
1180,-6.94,0,669.868,6.7657766,5.499706,4,1
1181,-5.23,1,676.944,9.767887,5.131452,7,1
1182,-4.96,1,682.907,7.7704086,6.5817003,4,1
1183,-5.22,1,684.879,8.311018,4.0082126,7,1
1184,-6.86,0,686.899,7.9775186,4.6039696,7,1
1185,-7.96,0,689.899,6.675607,5.7401357,4,1
1186,-5.2,1,696.934,8.741376,6.5301523,4,1
1187,-5.12,1,698.906,6.9144745,6.0059,7,1
1188,-5.7,1,702.982,7.548368,2.5415723,4,0
1189,-5.34,1,704.954,9.463397,4.9803796,7,1
1190,-5.56,1,710.961,9.470353,5.3461533,6,1
1191,-5.62,1,711.949,9.3211565,4.9237394,7,1
1192,-5.57,1,724.988,10.715047,4.7394238,7,1
1193,-5.59,1,726.96,10.677577,4.102369,7,1
1194,-5.59,1,728.98,10.224434,3.8264813,7,1
1195,-5.63,1,730.951,8.14357,6.855041,4,1
1196,-6.54,0,731.98,8.317229,4.748929,7,1
1197,-6.23,0,736.999,8.572142,7.1357555,4,1
1198,-5.19,1,738.971,9.684037,4.9548345,7,1
1199,-5.58,1,745.966,4.98472,6.468249,4,0
1200,-5.34,1,748.966,8.016605,6.8932724,4,1
1201,-6.04,0,759.005,10.272875,5.511613,0,1
1202,-6.05,0,760.977,10.60705,4.441584,7,1
1203,-7.2,0,761.021,9.710834,6.9422226,0,1
